timestamp, index, uuid, memory.used [MiB]
2026/09/16 11:19:45.188, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.289, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.389, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.489, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.590, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.690, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.790, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.891, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:45.991, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.091, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.191, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.292, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.392, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.492, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.593, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.693, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.793, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1753 MiB
2026/09/16 11:19:46.894, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:46.994, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.094, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.195, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.295, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.398, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.499, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.599, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.699, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.799, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:47.900, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.000, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.100, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.200, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.301, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.401, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.501, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.601, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1806 MiB
2026/09/16 11:19:48.702, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1797 MiB
2026/09/16 11:19:48.802, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1798 MiB
2026/09/16 11:19:48.902, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2214 MiB
