timestamp, index, uuid, memory.used [MiB]
2026/09/16 11:40:06.773, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:06.873, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:06.974, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:07.074, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:07.174, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:07.275, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:07.375, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:07.475, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:07.576, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:07.676, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:07.776, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:07.876, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:07.977, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.077, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.177, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.278, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.378, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.478, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.579, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.679, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.779, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.879, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:08.980, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.087, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.187, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.287, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.388, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.488, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.588, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.688, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.789, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.889, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:09.989, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:10.090, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:10.190, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:10.290, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:10.391, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1798 MiB
2026/09/16 11:40:10.491, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:10.591, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2300 MiB
2026/09/16 11:40:10.691, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2700 MiB
2026/09/16 11:40:10.792, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3178 MiB
2026/09/16 11:40:10.892, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3652 MiB
2026/09/16 11:40:10.992, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3924 MiB
2026/09/16 11:40:11.093, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 4394 MiB
2026/09/16 11:40:11.193, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 4816 MiB
2026/09/16 11:40:11.293, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 5282 MiB
2026/09/16 11:40:11.394, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 5688 MiB
2026/09/16 11:40:11.494, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6108 MiB
2026/09/16 11:40:11.594, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6548 MiB
2026/09/16 11:40:11.695, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6988 MiB
2026/09/16 11:40:11.795, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 7428 MiB
2026/09/16 11:40:11.896, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 7884 MiB
2026/09/16 11:40:11.996, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 8182 MiB
2026/09/16 11:40:12.096, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 8610 MiB
2026/09/16 11:40:12.197, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9024 MiB
2026/09/16 11:40:12.297, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9068 MiB
2026/09/16 11:40:12.397, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9104 MiB
2026/09/16 11:40:12.498, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9106 MiB
2026/09/16 11:40:12.598, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9106 MiB
2026/09/16 11:40:12.698, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9172 MiB
2026/09/16 11:40:12.799, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9290 MiB
2026/09/16 11:40:12.899, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9290 MiB
2026/09/16 11:40:12.999, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9290 MiB
2026/09/16 11:40:13.099, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9290 MiB
2026/09/16 11:40:13.200, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9352 MiB
2026/09/16 11:40:13.300, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 10088 MiB
2026/09/16 11:40:13.400, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11246 MiB
2026/09/16 11:40:13.501, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11246 MiB
2026/09/16 11:40:13.601, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11246 MiB
2026/09/16 11:40:13.701, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:13.802, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:13.902, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:14.003, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:14.103, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:14.203, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:14.304, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:14.404, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:14.505, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11226 MiB
2026/09/16 11:40:14.605, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 10866 MiB
2026/09/16 11:40:14.705, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1856 MiB
2026/09/16 11:40:14.806, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:14.906, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:15.006, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:15.107, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:15.207, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:40:15.307, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1755 MiB
2026/09/16 11:40:15.408, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
2026/09/16 11:40:15.508, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1808 MiB
