timestamp, index, uuid, memory.used [MiB]
2026/09/16 11:21:04.650, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:04.750, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:04.850, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:04.951, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.051, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.151, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.252, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.352, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.452, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.553, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.653, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.753, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.853, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:05.954, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:21:06.054, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1756 MiB
2026/09/16 11:21:06.154, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.255, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.355, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.455, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.556, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.656, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.756, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.858, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:06.959, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:07.059, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:07.159, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.259, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.360, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.460, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.560, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.661, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.761, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.861, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:07.962, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:08.062, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1787 MiB
2026/09/16 11:21:08.162, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1797 MiB
2026/09/16 11:21:08.262, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:21:08.363, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2413 MiB
2026/09/16 11:21:08.463, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2891 MiB
2026/09/16 11:21:08.563, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3363 MiB
2026/09/16 11:21:08.663, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3715 MiB
2026/09/16 11:21:08.764, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 4073 MiB
2026/09/16 11:21:08.864, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 4553 MiB
2026/09/16 11:21:08.965, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 5007 MiB
2026/09/16 11:21:09.065, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 5515 MiB
2026/09/16 11:21:09.165, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6011 MiB
2026/09/16 11:21:09.266, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6465 MiB
2026/09/16 11:21:09.366, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6931 MiB
2026/09/16 11:21:09.466, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 7405 MiB
2026/09/16 11:21:09.567, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 7905 MiB
2026/09/16 11:21:09.667, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 8315 MiB
2026/09/16 11:21:09.767, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 8769 MiB
2026/09/16 11:21:09.868, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9009 MiB
2026/09/16 11:21:09.968, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9087 MiB
2026/09/16 11:21:10.068, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9070 MiB
2026/09/16 11:21:10.168, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9072 MiB
2026/09/16 11:21:10.269, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9072 MiB
2026/09/16 11:21:10.369, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9072 MiB
2026/09/16 11:21:10.470, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9106 MiB
2026/09/16 11:21:10.570, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9204 MiB
2026/09/16 11:21:10.670, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9204 MiB
2026/09/16 11:21:10.770, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9172 MiB
2026/09/16 11:21:10.871, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9225 MiB
2026/09/16 11:21:10.971, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9889 MiB
2026/09/16 11:21:11.071, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11181 MiB
