timestamp, index, uuid, memory.used [MiB]
2026/09/16 11:41:43.156, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.257, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.357, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.457, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.558, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.658, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.758, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.859, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:43.959, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1754 MiB
2026/09/16 11:41:44.059, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.160, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.260, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.360, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.461, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.561, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.661, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.762, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.862, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:44.962, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1809 MiB
2026/09/16 11:41:45.063, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.163, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.263, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.364, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.464, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.564, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.665, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.765, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.865, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:45.966, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.066, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.166, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.267, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.367, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.468, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.568, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.669, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.769, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.869, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1788 MiB
2026/09/16 11:41:46.970, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1798 MiB
2026/09/16 11:41:47.070, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1810 MiB
2026/09/16 11:41:47.170, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2296 MiB
2026/09/16 11:41:47.271, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2762 MiB
2026/09/16 11:41:47.371, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3188 MiB
2026/09/16 11:41:47.472, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3637 MiB
2026/09/16 11:41:47.572, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 4083 MiB
2026/09/16 11:41:47.672, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 4563 MiB
2026/09/16 11:41:47.773, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 5043 MiB
2026/09/16 11:41:47.873, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 5529 MiB
2026/09/16 11:41:47.973, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 5989 MiB
2026/09/16 11:41:48.073, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6345 MiB
2026/09/16 11:41:48.174, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 6787 MiB
2026/09/16 11:41:48.274, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 7289 MiB
2026/09/16 11:41:48.375, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 7637 MiB
2026/09/16 11:41:48.475, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 8075 MiB
2026/09/16 11:41:48.575, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 8539 MiB
2026/09/16 11:41:48.675, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 8879 MiB
2026/09/16 11:41:48.776, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9003 MiB
2026/09/16 11:41:48.876, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9037 MiB
2026/09/16 11:41:48.976, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9043 MiB
2026/09/16 11:41:49.076, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9045 MiB
2026/09/16 11:41:49.177, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9059 MiB
2026/09/16 11:41:49.277, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9175 MiB
2026/09/16 11:41:49.377, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9175 MiB
2026/09/16 11:41:49.478, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9175 MiB
2026/09/16 11:41:49.578, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9175 MiB
2026/09/16 11:41:49.678, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9237 MiB
2026/09/16 11:41:49.779, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 9975 MiB
2026/09/16 11:41:49.879, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:49.979, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.080, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.180, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.280, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.381, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.481, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.581, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.682, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.782, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11133 MiB
2026/09/16 11:41:50.882, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11142 MiB
2026/09/16 11:41:50.983, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 11143 MiB
2026/09/16 11:41:51.083, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 4157 MiB
2026/09/16 11:41:51.184, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1981 MiB
2026/09/16 11:41:51.284, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1981 MiB
2026/09/16 11:41:51.385, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1981 MiB
2026/09/16 11:41:51.485, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1981 MiB
2026/09/16 11:41:51.585, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 1983 MiB
2026/09/16 11:41:51.686, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2029 MiB
2026/09/16 11:41:51.786, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2029 MiB
2026/09/16 11:41:51.886, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2029 MiB
2026/09/16 11:41:51.986, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2029 MiB
2026/09/16 11:41:52.087, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2125 MiB
2026/09/16 11:41:52.187, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2221 MiB
2026/09/16 11:41:52.287, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2223 MiB
2026/09/16 11:41:52.388, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2223 MiB
2026/09/16 11:41:52.488, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2220 MiB
2026/09/16 11:41:52.588, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2222 MiB
2026/09/16 11:41:52.689, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2222 MiB
2026/09/16 11:41:52.789, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2222 MiB
2026/09/16 11:41:52.890, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2330 MiB
2026/09/16 11:41:52.990, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2330 MiB
2026/09/16 11:41:53.094, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2330 MiB
2026/09/16 11:41:53.195, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2330 MiB
2026/09/16 11:41:53.295, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2330 MiB
2026/09/16 11:41:53.395, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2383 MiB
2026/09/16 11:41:53.496, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2383 MiB
2026/09/16 11:41:53.596, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2407 MiB
2026/09/16 11:41:53.696, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2409 MiB
2026/09/16 11:41:53.797, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2409 MiB
2026/09/16 11:41:53.897, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2409 MiB
2026/09/16 11:41:53.997, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2409 MiB
2026/09/16 11:41:54.097, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2409 MiB
2026/09/16 11:41:54.198, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2433 MiB
2026/09/16 11:41:54.298, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2483 MiB
2026/09/16 11:41:54.398, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2542 MiB
2026/09/16 11:41:54.499, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2542 MiB
2026/09/16 11:41:54.599, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2542 MiB
2026/09/16 11:41:54.699, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2758 MiB
2026/09/16 11:41:54.799, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2902 MiB
2026/09/16 11:41:54.900, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2904 MiB
2026/09/16 11:41:55.000, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2904 MiB
2026/09/16 11:41:55.100, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2904 MiB
2026/09/16 11:41:55.201, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2872 MiB
2026/09/16 11:41:55.301, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2872 MiB
2026/09/16 11:41:55.401, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2872 MiB
2026/09/16 11:41:55.502, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2874 MiB
2026/09/16 11:41:55.602, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2874 MiB
2026/09/16 11:41:55.702, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2874 MiB
2026/09/16 11:41:55.803, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2874 MiB
2026/09/16 11:41:55.903, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2874 MiB
2026/09/16 11:41:56.003, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2874 MiB
2026/09/16 11:41:56.103, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2927 MiB
2026/09/16 11:41:56.204, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2927 MiB
2026/09/16 11:41:56.304, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2927 MiB
2026/09/16 11:41:56.404, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2927 MiB
2026/09/16 11:41:56.505, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2927 MiB
2026/09/16 11:41:56.605, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2938 MiB
2026/09/16 11:41:56.705, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2928 MiB
2026/09/16 11:41:56.806, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 2938 MiB
2026/09/16 11:41:56.906, 0, GPU-02ec26d3-2fcf-7527-1110-7120a701ec49, 3184 MiB
